Case_ID,variant,variant_index,creator,Activity,Resource,Activity_1,Resource_1,org_group,End_Time,Start_Time
1-672506739,Variant 271,271,Fluxicon Disco,Queued-Awaiting Assignment,Amit-Org line C,Queued-Awaiting Assignment,Amit,Org line C,2012-03-19T08:50:06.000,2012-03-19T08:50:06.000
1-672506739,Variant 271,271,Fluxicon Disco,Accepted-In Progress,Hineesh-Org line C,Accepted-In Progress,Hineesh,Org line C,2012-04-10T12:33:37.000,2012-04-10T12:33:37.000
1-672506739,Variant 271,271,Fluxicon Disco,Completed-Closed,Hineesh-Org line C,Completed-Closed,Hineesh,Org line C,2012-04-10T12:36:46.000,2012-04-10T12:36:46.000
1-672647650,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Jörgen-Org line A2,Accepted-In Progress,Jörgen,Org line A2,2012-02-13T13:17:55.000,2012-02-13T13:17:55.000
1-672647650,Variant 1,1,Fluxicon Disco,Completed-Closed,Jörgen-Org line A2,Completed-Closed,Jörgen,Org line A2,2012-02-13T19:27:03.000,2012-02-13T19:27:03.000
1-672740630,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Agneta-Org line A2,Accepted-In Progress,Agneta,Org line A2,2012-02-13T13:57:35.000,2012-02-13T13:57:35.000
1-672740630,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Agneta-Org line A2,Accepted-In Progress,Agneta,Org line A2,2012-02-13T13:58:23.000,2012-02-13T13:58:23.000
1-672740630,Variant 4,4,Fluxicon Disco,Completed-Closed,Agneta-Org line A2,Completed-Closed,Agneta,Org line A2,2012-03-05T14:02:28.000,2012-03-05T14:02:28.000
1-672743704,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Ewa-Org line G3,Accepted-In Progress,Ewa,Org line G3,2012-02-13T13:58:36.000,2012-02-13T13:58:36.000
1-672743704,Variant 1,1,Fluxicon Disco,Completed-Closed,Ewa-Org line G3,Completed-Closed,Ewa,Org line G3,2012-02-14T09:14:30.000,2012-02-14T09:14:30.000
1-672807011,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Anson-Org line A2,Accepted-In Progress,Anson,Org line A2,2012-02-13T16:15:25.000,2012-02-13T16:15:25.000
1-672807011,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Anson-Org line A2,Accepted-In Progress,Anson,Org line A2,2012-05-11T12:23:52.000,2012-05-11T12:23:52.000
1-672807011,Variant 4,4,Fluxicon Disco,Completed-Closed,Anson-Org line A2,Completed-Closed,Anson,Org line A2,2012-05-11T12:24:43.000,2012-05-11T12:24:43.000
1-672860819,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Agneta-Org line A2,Accepted-In Progress,Agneta,Org line A2,2012-02-13T20:56:19.000,2012-02-13T20:56:19.000
1-672860819,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Agneta-Org line A2,Accepted-In Progress,Agneta,Org line A2,2012-02-13T20:56:32.000,2012-02-13T20:56:32.000
1-672860819,Variant 4,4,Fluxicon Disco,Completed-Closed,Agneta-Org line A2,Completed-Closed,Agneta,Org line A2,2012-02-16T07:48:49.000,2012-02-16T07:48:49.000
1-672862385,Variant 11,11,Fluxicon Disco,Accepted-In Progress,Ward-Org line A2,Accepted-In Progress,Ward,Org line A2,2012-02-14T04:26:05.000,2012-02-14T04:26:05.000
1-672862385,Variant 11,11,Fluxicon Disco,Queued-Awaiting Assignment,Ward-Org line A2,Queued-Awaiting Assignment,Ward,Org line A2,2012-02-14T04:28:26.000,2012-02-14T04:28:26.000
1-672862385,Variant 11,11,Fluxicon Disco,Accepted-In Progress,Ward-Org line F,Accepted-In Progress,Ward,Org line F,2012-02-28T10:13:07.000,2012-02-28T10:13:07.000
1-672862385,Variant 11,11,Fluxicon Disco,Queued-Awaiting Assignment,Ingmar-Org line A2,Queued-Awaiting Assignment,Ingmar,Org line A2,2012-02-28T10:14:57.000,2012-02-28T10:14:57.000
1-672862385,Variant 11,11,Fluxicon Disco,Accepted-In Progress,Ingmar-Org line A2,Accepted-In Progress,Ingmar,Org line A2,2012-02-28T10:17:50.000,2012-02-28T10:17:50.000
1-672862385,Variant 11,11,Fluxicon Disco,Completed-Closed,Ingmar-Org line A2,Completed-Closed,Ingmar,Org line A2,2012-05-15T10:09:18.000,2012-05-15T10:09:18.000
1-672975080,Variant 8,8,Fluxicon Disco,Queued-Awaiting Assignment,Leif-Org line C,Queued-Awaiting Assignment,Leif,Org line C,2012-02-14T08:48:36.000,2012-02-14T08:48:36.000
1-672975080,Variant 8,8,Fluxicon Disco,Accepted-In Progress,Steve-Org line C,Accepted-In Progress,Steve,Org line C,2012-02-14T13:47:11.000,2012-02-14T13:47:11.000
1-672975080,Variant 8,8,Fluxicon Disco,Completed-Closed,Steve-Org line C,Completed-Closed,Steve,Org line C,2012-02-15T10:00:42.000,2012-02-15T10:00:42.000
1-673056371,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Torbjörn-Org line G4,Accepted-In Progress,Torbjörn,Org line G4,2012-02-14T08:06:50.000,2012-02-14T08:06:50.000
1-673056371,Variant 1,1,Fluxicon Disco,Completed-Closed,Torbjörn-Org line G4,Completed-Closed,Torbjörn,Org line G4,2012-04-19T19:09:38.000,2012-04-19T19:09:38.000
1-673143636,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Ewa-Org line G3,Accepted-In Progress,Ewa,Org line G3,2012-02-14T11:38:20.000,2012-02-14T11:38:20.000
1-673143636,Variant 1,1,Fluxicon Disco,Completed-Closed,Ewa-Org line G3,Completed-Closed,Ewa,Org line G3,2012-02-14T11:53:55.000,2012-02-14T11:53:55.000
1-673151866,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Erik-Org line G4,Accepted-In Progress,Erik,Org line G4,2012-02-14T09:46:27.000,2012-02-14T09:46:27.000
1-673151866,Variant 1,1,Fluxicon Disco,Completed-Closed,Erik-Org line G4,Completed-Closed,Erik,Org line G4,2012-02-14T14:19:06.000,2012-02-14T14:19:06.000
1-673197539,Variant 272,272,Fluxicon Disco,Accepted-Assigned,Per-Eric-Org line A2,Accepted-Assigned,Per-Eric,Org line A2,2012-02-14T11:37:01.000,2012-02-14T11:37:01.000
1-673197539,Variant 272,272,Fluxicon Disco,Accepted-Wait,Per-Eric-Org line A2,Accepted-Wait,Per-Eric,Org line A2,2012-02-14T11:39:35.000,2012-02-14T11:39:35.000
1-673197539,Variant 272,272,Fluxicon Disco,Completed-Closed,Per-Eric-Org line A2,Completed-Closed,Per-Eric,Org line A2,2012-02-16T14:44:17.000,2012-02-16T14:44:17.000
1-673224718,Variant 9,9,Fluxicon Disco,Accepted-In Progress,Vesa-Org line C,Accepted-In Progress,Vesa,Org line C,2012-02-14T11:50:22.000,2012-02-14T11:50:22.000
1-673224718,Variant 9,9,Fluxicon Disco,Queued-Awaiting Assignment,Vesa-Org line C,Queued-Awaiting Assignment,Vesa,Org line C,2012-02-14T11:55:42.000,2012-02-14T11:55:42.000
1-673224718,Variant 9,9,Fluxicon Disco,Accepted-In Progress,Björn-Org line C,Accepted-In Progress,Björn,Org line C,2012-02-14T15:23:07.000,2012-02-14T15:23:07.000
1-673224718,Variant 9,9,Fluxicon Disco,Accepted-Wait,Björn-Org line C,Accepted-Wait,Björn,Org line C,2012-04-19T13:42:59.000,2012-04-19T13:42:59.000
1-673224718,Variant 9,9,Fluxicon Disco,Completed-Closed,Björn-Org line C,Completed-Closed,Björn,Org line C,2012-05-14T15:40:59.000,2012-05-14T15:40:59.000
1-673359575,Variant 27,27,Fluxicon Disco,Accepted-In Progress,Ray-Org line A2,Accepted-In Progress,Ray,Org line A2,2012-02-14T14:32:26.000,2012-02-14T14:32:26.000
1-673359575,Variant 27,27,Fluxicon Disco,Accepted-Wait,Ray-Org line A2,Accepted-Wait,Ray,Org line A2,2012-02-14T14:36:30.000,2012-02-14T14:36:30.000
1-673359575,Variant 27,27,Fluxicon Disco,Accepted-Wait,Ray-Org line A2,Accepted-Wait,Ray,Org line A2,2012-02-16T13:31:15.000,2012-02-16T13:31:15.000
1-673359575,Variant 27,27,Fluxicon Disco,Accepted-In Progress,Ray-Org line A2,Accepted-In Progress,Ray,Org line A2,2012-03-30T15:10:58.000,2012-03-30T15:10:58.000
1-673359575,Variant 27,27,Fluxicon Disco,Completed-Closed,Ray-Org line A2,Completed-Closed,Ray,Org line A2,2012-03-30T15:11:47.000,2012-03-30T15:11:47.000
1-673405851,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Mikael-Org line A2,Accepted-In Progress,Mikael,Org line A2,2012-02-14T14:26:19.000,2012-02-14T14:26:19.000
1-673405851,Variant 1,1,Fluxicon Disco,Completed-Closed,Mikael-Org line A2,Completed-Closed,Mikael,Org line A2,2012-02-29T13:41:13.000,2012-02-29T13:41:13.000
1-673429845,Variant 273,273,Fluxicon Disco,Accepted-Wait,Lena-Org line A2,Accepted-Wait,Lena,Org line A2,2012-02-14T15:31:14.000,2012-02-14T15:31:14.000
1-673429845,Variant 273,273,Fluxicon Disco,Queued-Awaiting Assignment,Lena-Org line A2,Queued-Awaiting Assignment,Lena,Org line A2,2012-02-14T15:33:03.000,2012-02-14T15:33:03.000
1-673429845,Variant 273,273,Fluxicon Disco,Queued-Awaiting Assignment,John-Org line A2,Queued-Awaiting Assignment,John,Org line A2,2012-02-14T16:09:16.000,2012-02-14T16:09:16.000
1-673429845,Variant 273,273,Fluxicon Disco,Accepted-In Progress,Stephen-Org line A2,Accepted-In Progress,Stephen,Org line A2,2012-02-15T10:19:29.000,2012-02-15T10:19:29.000
1-673429845,Variant 273,273,Fluxicon Disco,Completed-Closed,Stephen-Org line A2,Completed-Closed,Stephen,Org line A2,2012-02-15T10:24:40.000,2012-02-15T10:24:40.000
1-673434441,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Mikael-Org line G4,Accepted-In Progress,Mikael,Org line G4,2012-02-14T16:19:57.000,2012-02-14T16:19:57.000
1-673434441,Variant 1,1,Fluxicon Disco,Completed-Closed,Mikael-Org line G4,Completed-Closed,Mikael,Org line G4,2012-03-20T16:33:11.000,2012-03-20T16:33:11.000
1-673487817,Variant 3,3,Fluxicon Disco,Accepted-In Progress,Pratap-Org line C,Accepted-In Progress,Pratap,Org line C,2012-02-14T18:00:21.000,2012-02-14T18:00:21.000
1-673487817,Variant 3,3,Fluxicon Disco,Accepted-Wait,Pratap-Org line C,Accepted-Wait,Pratap,Org line C,2012-02-20T07:40:07.000,2012-02-20T07:40:07.000
1-673487817,Variant 3,3,Fluxicon Disco,Completed-Closed,Pratap-Org line C,Completed-Closed,Pratap,Org line C,2012-02-20T17:07:08.000,2012-02-20T17:07:08.000
1-675046360,Variant 3,3,Fluxicon Disco,Accepted-In Progress,Lisbeth-Org line A2,Accepted-In Progress,Lisbeth,Org line A2,2012-02-15T14:53:08.000,2012-02-15T14:53:08.000
1-675046360,Variant 3,3,Fluxicon Disco,Accepted-Wait,Lisbeth-Org line A2,Accepted-Wait,Lisbeth,Org line A2,2012-02-22T12:45:37.000,2012-02-22T12:45:37.000
1-675046360,Variant 3,3,Fluxicon Disco,Completed-Closed,Lisbeth-Org line A2,Completed-Closed,Lisbeth,Org line A2,2012-03-09T15:21:48.000,2012-03-09T15:21:48.000
1-675115616,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Ray-Org line A2,Accepted-In Progress,Ray,Org line A2,2012-02-15T11:05:04.000,2012-02-15T11:05:04.000
1-675115616,Variant 1,1,Fluxicon Disco,Completed-Closed,Ray-Org line A2,Completed-Closed,Ray,Org line A2,2012-05-29T08:38:52.000,2012-05-29T08:38:52.000
1-675150191,Variant 72,72,Fluxicon Disco,Accepted-In Progress,Krzysztof-Org line A2,Accepted-In Progress,Krzysztof,Org line A2,2012-02-15T10:57:26.000,2012-02-15T10:57:26.000
1-675150191,Variant 72,72,Fluxicon Disco,Accepted-Assigned,Krzysztof-Org line A2,Accepted-Assigned,Krzysztof,Org line A2,2012-02-15T11:04:34.000,2012-02-15T11:04:34.000
1-675150191,Variant 72,72,Fluxicon Disco,Accepted-In Progress,Krzysztof-Org line A2,Accepted-In Progress,Krzysztof,Org line A2,2012-02-16T11:15:34.000,2012-02-16T11:15:34.000
1-675150191,Variant 72,72,Fluxicon Disco,Accepted-Wait,Krzysztof-Org line A2,Accepted-Wait,Krzysztof,Org line A2,2012-03-28T11:23:58.000,2012-03-28T11:23:58.000
1-675150191,Variant 72,72,Fluxicon Disco,Accepted-In Progress,Krzysztof-Org line A2,Accepted-In Progress,Krzysztof,Org line A2,2012-04-11T12:49:27.000,2012-04-11T12:49:27.000
1-675150191,Variant 72,72,Fluxicon Disco,Accepted-Wait,Krzysztof-Org line A2,Accepted-Wait,Krzysztof,Org line A2,2012-04-11T15:10:11.000,2012-04-11T15:10:11.000
1-675150191,Variant 72,72,Fluxicon Disco,Completed-Closed,Krzysztof-Org line A2,Completed-Closed,Krzysztof,Org line A2,2012-04-27T09:37:00.000,2012-04-27T09:37:00.000
1-675150672,Variant 2,2,Fluxicon Disco,Accepted-In Progress,Mikael-Org line A2,Accepted-In Progress,Mikael,Org line A2,2012-02-15T10:26:37.000,2012-02-15T10:26:37.000
1-675150672,Variant 2,2,Fluxicon Disco,Queued-Awaiting Assignment,Mikael-Org line A2,Queued-Awaiting Assignment,Mikael,Org line A2,2012-02-15T10:27:23.000,2012-02-15T10:27:23.000
1-675150672,Variant 2,2,Fluxicon Disco,Accepted-In Progress,Mikael-Org line G4,Accepted-In Progress,Mikael,Org line G4,2012-02-20T12:46:17.000,2012-02-20T12:46:17.000
1-675150672,Variant 2,2,Fluxicon Disco,Accepted-Assigned,Peter-Org line A2,Accepted-Assigned,Peter,Org line A2,2012-04-25T15:04:42.000,2012-04-25T15:04:42.000
1-675150672,Variant 2,2,Fluxicon Disco,Accepted-In Progress,Mikael-Org line A2,Accepted-In Progress,Mikael,Org line A2,2012-04-25T15:04:43.000,2012-04-25T15:04:43.000
1-675150672,Variant 2,2,Fluxicon Disco,Completed-Closed,Mikael-Org line A2,Completed-Closed,Mikael,Org line A2,2012-04-25T15:07:50.000,2012-04-25T15:07:50.000
1-675664904,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Ewa-Org line G3,Accepted-In Progress,Ewa,Org line G3,2012-02-15T12:55:14.000,2012-02-15T12:55:14.000
1-675664904,Variant 1,1,Fluxicon Disco,Completed-Closed,Ewa-Org line G3,Completed-Closed,Ewa,Org line G3,2012-02-15T12:55:56.000,2012-02-15T12:55:56.000
1-675685459,Variant 53,53,Fluxicon Disco,Accepted-In Progress,Prashant-Org line C,Accepted-In Progress,Prashant,Org line C,2012-02-15T14:57:25.000,2012-02-15T14:57:25.000
1-675685459,Variant 53,53,Fluxicon Disco,Accepted-Wait,Prashant-Org line C,Accepted-Wait,Prashant,Org line C,2012-02-15T15:00:08.000,2012-02-15T15:00:08.000
1-675685459,Variant 53,53,Fluxicon Disco,Completed-Closed,Prashant-Org line C,Completed-Closed,Prashant,Org line C,2012-02-27T11:44:46.000,2012-02-27T11:44:46.000
1-675685459,Variant 53,53,Fluxicon Disco,Accepted-In Progress,Prashant-Org line C,Accepted-In Progress,Prashant,Org line C,2012-03-07T07:20:08.000,2012-03-07T07:20:08.000
1-675685459,Variant 53,53,Fluxicon Disco,Queued-Awaiting Assignment,Robert-Org line C,Queued-Awaiting Assignment,Robert,Org line C,2012-03-07T07:22:21.000,2012-03-07T07:22:21.000
1-675685459,Variant 53,53,Fluxicon Disco,Accepted-In Progress,Vaibhav-Org line C,Accepted-In Progress,Vaibhav,Org line C,2012-03-12T18:20:37.000,2012-03-12T18:20:37.000
1-675685459,Variant 53,53,Fluxicon Disco,Completed-Closed,Vaibhav-Org line C,Completed-Closed,Vaibhav,Org line C,2012-03-12T18:20:52.000,2012-03-12T18:20:52.000
1-675739721,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Edward-Org line C,Accepted-In Progress,Edward,Org line C,2012-02-15T14:01:20.000,2012-02-15T14:01:20.000
1-675739721,Variant 1,1,Fluxicon Disco,Completed-Closed,Edward-Org line C,Completed-Closed,Edward,Org line C,2012-04-02T15:56:26.000,2012-04-02T15:56:26.000
1-675758382,Variant 3,3,Fluxicon Disco,Accepted-In Progress,Lisbeth-Org line A2,Accepted-In Progress,Lisbeth,Org line A2,2012-02-15T15:05:28.000,2012-02-15T15:05:28.000
1-675758382,Variant 3,3,Fluxicon Disco,Accepted-Wait,Lisbeth-Org line A2,Accepted-Wait,Lisbeth,Org line A2,2012-02-22T12:46:24.000,2012-02-22T12:46:24.000
1-675758382,Variant 3,3,Fluxicon Disco,Completed-Closed,Lisbeth-Org line A2,Completed-Closed,Lisbeth,Org line A2,2012-03-09T15:20:43.000,2012-03-09T15:20:43.000
1-675758444,Variant 1,1,Fluxicon Disco,Accepted-In Progress,Lisbeth-Org line A2,Accepted-In Progress,Lisbeth,Org line A2,2012-02-15T15:58:48.000,2012-02-15T15:58:48.000
1-675758444,Variant 1,1,Fluxicon Disco,Completed-Closed,Lisbeth-Org line A2,Completed-Closed,Lisbeth,Org line A2,2012-04-16T10:58:44.000,2012-04-16T10:58:44.000
1-675797761,Variant 53,53,Fluxicon Disco,Accepted-In Progress,Prashant-Org line C,Accepted-In Progress,Prashant,Org line C,2012-02-15T14:44:16.000,2012-02-15T14:44:16.000
1-675797761,Variant 53,53,Fluxicon Disco,Accepted-Wait,Prashant-Org line C,Accepted-Wait,Prashant,Org line C,2012-02-17T11:15:31.000,2012-02-17T11:15:31.000
1-675797761,Variant 53,53,Fluxicon Disco,Completed-Closed,Prashant-Org line C,Completed-Closed,Prashant,Org line C,2012-02-29T09:05:59.000,2012-02-29T09:05:59.000
1-675797761,Variant 53,53,Fluxicon Disco,Accepted-In Progress,Prashant-Org line C,Accepted-In Progress,Prashant,Org line C,2012-03-07T07:22:33.000,2012-03-07T07:22:33.000
1-675797761,Variant 53,53,Fluxicon Disco,Queued-Awaiting Assignment,Robert-Org line C,Queued-Awaiting Assignment,Robert,Org line C,2012-03-07T07:24:27.000,2012-03-07T07:24:27.000
1-675797761,Variant 53,53,Fluxicon Disco,Accepted-In Progress,Bhavesh-Org line C,Accepted-In Progress,Bhavesh,Org line C,2012-03-13T10:40:45.000,2012-03-13T10:40:45.000
1-675797761,Variant 53,53,Fluxicon Disco,Completed-Closed,Bhavesh-Org line C,Completed-Closed,Bhavesh,Org line C,2012-03-13T10:40:54.000,2012-03-13T10:40:54.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-In Progress,Mahesh-Org line C,Accepted-In Progress,Mahesh,Org line C,2012-02-15T15:48:42.000,2012-02-15T15:48:42.000
1-675826063,Variant 274,274,Fluxicon Disco,Queued-Awaiting Assignment,Mahesh-Org line C,Queued-Awaiting Assignment,Mahesh,Org line C,2012-02-15T15:52:05.000,2012-02-15T15:52:05.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-In Progress,Radha-Org line C,Accepted-In Progress,Radha,Org line C,2012-02-16T10:27:09.000,2012-02-16T10:27:09.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-Assigned,MV-Org line C,Accepted-Assigned,MV,Org line C,2012-02-16T10:27:46.000,2012-02-16T10:27:46.000
1-675826063,Variant 274,274,Fluxicon Disco,Queued-Awaiting Assignment,Mahesh-Org line C,Queued-Awaiting Assignment,Mahesh,Org line C,2012-02-16T12:46:42.000,2012-02-16T12:46:42.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-In Progress,MV-Org line C,Accepted-In Progress,MV,Org line C,2012-02-16T12:46:47.000,2012-02-16T12:46:47.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-Assigned,Mahesh-Org line C,Accepted-Assigned,Mahesh,Org line C,2012-02-16T12:47:47.000,2012-02-16T12:47:47.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-Assigned,Göran-Org line C,Accepted-Assigned,Göran,Org line C,2012-02-16T12:48:06.000,2012-02-16T12:48:06.000
1-675826063,Variant 274,274,Fluxicon Disco,Queued-Awaiting Assignment,Pratap-Org line C,Queued-Awaiting Assignment,Pratap,Org line C,2012-05-09T13:24:02.000,2012-05-09T13:24:02.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-In Progress,Nirmal-Org line C,Accepted-In Progress,Nirmal,Org line C,2012-05-09T14:24:54.000,2012-05-09T14:24:54.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-Wait,Nirmal-Org line C,Accepted-Wait,Nirmal,Org line C,2012-05-09T15:30:16.000,2012-05-09T15:30:16.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-Assigned,Pratap-Org line C,Accepted-Assigned,Pratap,Org line C,2012-05-09T15:48:23.000,2012-05-09T15:48:23.000
1-675826063,Variant 274,274,Fluxicon Disco,Accepted-In Progress,Kristoffer-Org line C,Accepted-In Progress,Kristoffer,Org line C,2012-05-10T15:44:23.000,2012-05-10T15:44:23.000
1-675826063,Variant 274,274,Fluxicon Disco,Completed-Closed,Kristoffer-Org line C,Completed-Closed,Kristoffer,Org line C,2012-05-10T15:44:54.000,2012-05-10T15:44:54.000
1-675828021,Variant 8,8,Fluxicon Disco,Queued-Awaiting Assignment,Kymaria-Org line C,Queued-Awaiting Assignment,Kymaria,Org line C,2012-02-15T15:49:28.000,2012-02-15T15:49:28.000
1-675828021,Variant 8,8,Fluxicon Disco,Accepted-In Progress,Kymaria-Org line C,Accepted-In Progress,Kymaria,Org line C,2012-02-17T15:20:31.000,2012-02-17T15:20:31.000
1-675828021,Variant 8,8,Fluxicon Disco,Completed-Closed,Kymaria-Org line C,Completed-Closed,Kymaria,Org line C,2012-03-23T15:11:03.000,2012-03-23T15:11:03.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-In Progress,Mahesh-Org line C,Accepted-In Progress,Mahesh,Org line C,2012-02-16T08:28:00.000,2012-02-16T08:28:00.000
1-677811170,Variant 275,275,Fluxicon Disco,Queued-Awaiting Assignment,Mahesh-Org line C,Queued-Awaiting Assignment,Mahesh,Org line C,2012-02-16T08:35:33.000,2012-02-16T08:35:33.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-In Progress,Radha-Org line C,Accepted-In Progress,Radha,Org line C,2012-02-16T10:23:45.000,2012-02-16T10:23:45.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-Assigned,MV-Org line C,Accepted-Assigned,MV,Org line C,2012-02-16T10:23:56.000,2012-02-16T10:23:56.000
1-677811170,Variant 275,275,Fluxicon Disco,Queued-Awaiting Assignment,William-Org line C,Queued-Awaiting Assignment,William,Org line C,2012-02-16T10:28:50.000,2012-02-16T10:28:50.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-In Progress,William-Org line C,Accepted-In Progress,William,Org line C,2012-02-21T13:39:41.000,2012-02-21T13:39:41.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-Assigned,Ingemar-Org line C,Accepted-Assigned,Ingemar,Org line C,2012-02-21T13:40:22.000,2012-02-21T13:40:22.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-In Progress,Shaji-Org line C,Accepted-In Progress,Shaji,Org line C,2012-03-13T07:57:12.000,2012-03-13T07:57:12.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-Assigned,Suresh-Org line C,Accepted-Assigned,Suresh,Org line C,2012-03-13T07:57:38.000,2012-03-13T07:57:38.000
1-677811170,Variant 275,275,Fluxicon Disco,Accepted-In Progress,Suresh-Org line C,Accepted-In Progress,Suresh,Org line C,2012-03-15T15:39:19.000,2012-03-15T15:39:19.000
1-677811170,Variant 275,275,Fluxicon Disco,Completed-Closed,Suresh-Org line C,Completed-Closed,Suresh,Org line C,2012-03-15T15:41:08.000,2012-03-15T15:41:08.000
1-678370811,Variant 4,4,Fluxicon Disco,Accepted-In Progress,Trevor-Org line C,Accepted-In Progress,Trevor,Org line C,2012-02-16T08:10:58.000,2012-02-16T08:10:58.000
