Case_ID,Start_Time,End_Time,Activity,Resource
request for payment 13249,2018-10-09T14:56:26.000,2018-10-09T14:56:26.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 13249,2018-10-12T11:54:00.000,2018-10-12T11:54:00.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 13249,2018-10-12T11:54:02.000,2018-10-12T11:54:02.000,Request For Payment REJECTED by ADMINISTRATION,ADMINISTRATION
request for payment 13249,2018-10-22T08:11:43.000,2018-10-22T08:11:43.000,Request For Payment REJECTED by EMPLOYEE,EMPLOYEE
request for payment 13249,2018-10-22T08:38:39.000,2018-10-22T08:38:39.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 13249,2018-10-22T08:38:44.000,2018-10-22T08:38:44.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 13249,2018-10-24T07:29:56.000,2018-10-24T07:29:56.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 13249,2018-10-29T09:12:05.000,2018-10-29T09:12:05.000,Request Payment,UNDEFINED
request for payment 13249,2018-11-01T16:31:17.000,2018-11-01T16:31:17.000,Payment Handled,UNDEFINED
request for payment 186494,2018-10-08T19:38:02.000,2018-10-08T19:38:02.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 186494,2018-10-08T19:38:04.000,2018-10-08T19:38:04.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 186494,2018-10-09T07:47:35.000,2018-10-09T07:47:35.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 186494,2018-10-25T16:56:56.000,2018-10-25T16:56:56.000,Request Payment,UNDEFINED
request for payment 186494,2018-10-29T16:31:16.000,2018-10-29T16:31:16.000,Payment Handled,UNDEFINED
request for payment 186499,2018-10-08T19:44:09.000,2018-10-08T19:44:09.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 186499,2018-10-08T19:44:15.000,2018-10-08T19:44:15.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 186499,2018-10-09T07:48:26.000,2018-10-09T07:48:26.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 186499,2018-10-25T17:10:34.000,2018-10-25T17:10:34.000,Request Payment,UNDEFINED
request for payment 186499,2018-10-29T16:31:16.000,2018-10-29T16:31:16.000,Payment Handled,UNDEFINED
request for payment 27213,2018-10-11T12:17:37.000,2018-10-11T12:17:37.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27213,2018-10-11T12:17:40.000,2018-10-11T12:17:40.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27213,2018-10-11T12:21:23.000,2018-10-11T12:21:23.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27213,2018-10-11T12:21:56.000,2018-10-11T12:21:56.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27213,2018-10-15T08:43:01.000,2018-10-15T08:43:01.000,Permit REJECTED by SUPERVISOR,SUPERVISOR
request for payment 27213,2018-10-15T11:53:56.000,2018-10-15T11:53:56.000,Request For Payment REJECTED by SUPERVISOR,SUPERVISOR
request for payment 27213,2018-10-15T12:08:11.000,2018-10-15T12:08:11.000,Permit REJECTED by EMPLOYEE,EMPLOYEE
request for payment 27213,2018-10-15T12:08:41.000,2018-10-15T12:08:41.000,Request For Payment REJECTED by EMPLOYEE,EMPLOYEE
request for payment 27213,2018-10-17T20:31:05.000,2018-10-17T20:31:05.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27213,2018-10-17T20:31:08.000,2018-10-17T20:31:08.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27213,2018-10-17T20:44:22.000,2018-10-17T20:44:22.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27213,2018-10-17T20:44:28.000,2018-10-17T20:44:28.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27213,2018-10-18T07:20:46.000,2018-10-18T07:20:46.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 27213,2018-10-18T07:52:56.000,2018-10-18T07:52:56.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 27213,2018-10-24T02:39:58.000,2018-10-24T02:39:58.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 27213,2018-10-24T02:40:55.000,2018-10-24T02:40:55.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 27213,2018-10-29T08:31:06.000,2018-10-29T08:31:06.000,Request Payment,UNDEFINED
request for payment 27213,2018-11-01T16:31:17.000,2018-11-01T16:31:17.000,Payment Handled,UNDEFINED
request for payment 27216,2018-10-11T12:17:37.000,2018-10-11T12:17:37.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27216,2018-10-11T12:17:40.000,2018-10-11T12:17:40.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27216,2018-10-11T12:28:13.000,2018-10-11T12:28:13.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27216,2018-10-11T12:28:16.000,2018-10-11T12:28:16.000,Request For Payment REJECTED by ADMINISTRATION,ADMINISTRATION
request for payment 27216,2018-10-15T08:43:01.000,2018-10-15T08:43:01.000,Permit REJECTED by SUPERVISOR,SUPERVISOR
request for payment 27216,2018-10-15T11:52:54.000,2018-10-15T11:52:54.000,Request For Payment REJECTED by EMPLOYEE,EMPLOYEE
request for payment 27216,2018-10-15T12:08:11.000,2018-10-15T12:08:11.000,Permit REJECTED by EMPLOYEE,EMPLOYEE
request for payment 27216,2018-10-17T20:31:05.000,2018-10-17T20:31:05.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27216,2018-10-17T20:31:08.000,2018-10-17T20:31:08.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27216,2018-10-17T20:42:44.000,2018-10-17T20:42:44.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27216,2018-10-17T20:43:28.000,2018-10-17T20:43:28.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27216,2018-10-18T07:20:46.000,2018-10-18T07:20:46.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 27216,2018-10-18T07:51:51.000,2018-10-18T07:51:51.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 27216,2018-10-24T02:39:58.000,2018-10-24T02:39:58.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 27216,2018-10-24T02:40:35.000,2018-10-24T02:40:35.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 27216,2018-10-29T08:31:18.000,2018-10-29T08:31:18.000,Request Payment,UNDEFINED
request for payment 27216,2018-11-01T16:31:17.000,2018-11-01T16:31:17.000,Payment Handled,UNDEFINED
request for payment 27258,2018-10-11T16:13:59.000,2018-10-11T16:13:59.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27258,2018-10-11T16:17:11.000,2018-10-11T16:17:11.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27258,2018-10-15T10:07:18.000,2018-10-15T10:07:18.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 27258,2018-10-17T08:59:23.000,2018-10-17T08:59:23.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 27258,2018-10-17T08:59:46.000,2018-10-17T08:59:46.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 27258,2018-10-18T10:24:07.000,2018-10-18T10:24:07.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 27258,2018-10-23T07:16:51.000,2018-10-23T07:16:51.000,Request Payment,UNDEFINED
request for payment 27258,2018-10-25T16:31:43.000,2018-10-25T16:31:43.000,Payment Handled,UNDEFINED
request for payment 57756,2018-10-11T16:29:55.000,2018-10-11T16:29:55.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57756,2018-10-11T16:30:08.000,2018-10-11T16:30:08.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57756,2018-10-15T12:53:08.000,2018-10-15T12:53:08.000,Permit REJECTED by BUDGET OWNER,BUDGET OWNER
request for payment 57756,2018-10-18T08:57:37.000,2018-10-18T08:57:37.000,Permit REJECTED by EMPLOYEE,EMPLOYEE
request for payment 57756,2018-10-18T09:30:53.000,2018-10-18T09:30:53.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57756,2018-10-18T09:30:58.000,2018-10-18T09:30:58.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57756,2018-10-24T06:09:10.000,2018-10-24T06:09:10.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 57756,2018-10-24T09:54:54.000,2018-10-24T09:54:54.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57756,2018-10-24T09:55:22.000,2018-10-24T09:55:22.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57756,2018-10-30T06:25:55.000,2018-10-30T06:25:55.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 57756,2018-10-31T10:18:53.000,2018-10-31T10:18:53.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 57756,2018-11-07T04:15:12.000,2018-11-07T04:15:12.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 57756,2018-11-09T11:43:40.000,2018-11-09T11:43:40.000,Request Payment,UNDEFINED
request for payment 57756,2018-11-12T16:30:47.000,2018-11-12T16:30:47.000,Payment Handled,UNDEFINED
request for payment 57758,2018-10-11T16:29:55.000,2018-10-11T16:29:55.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57758,2018-10-11T16:30:08.000,2018-10-11T16:30:08.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57758,2018-10-15T12:53:08.000,2018-10-15T12:53:08.000,Permit REJECTED by BUDGET OWNER,BUDGET OWNER
request for payment 57758,2018-10-16T10:18:50.000,2018-10-16T10:18:50.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57758,2018-10-16T10:19:06.000,2018-10-16T10:19:06.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57758,2018-10-17T06:29:56.000,2018-10-17T06:29:56.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 57758,2018-10-18T08:47:46.000,2018-10-18T08:47:46.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 57758,2018-10-18T08:57:37.000,2018-10-18T08:57:37.000,Permit REJECTED by EMPLOYEE,EMPLOYEE
request for payment 57758,2018-10-18T09:30:53.000,2018-10-18T09:30:53.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57758,2018-10-18T09:30:58.000,2018-10-18T09:30:58.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57758,2018-10-19T19:12:24.000,2018-10-19T19:12:24.000,Request Payment,UNDEFINED
request for payment 57758,2018-10-24T06:09:10.000,2018-10-24T06:09:10.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 57758,2018-10-25T16:31:43.000,2018-10-25T16:31:43.000,Payment Handled,UNDEFINED
request for payment 57758,2018-10-30T06:25:55.000,2018-10-30T06:25:55.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58252,2018-10-12T13:49:43.000,2018-10-12T13:49:43.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58252,2018-10-12T13:50:02.000,2018-10-12T13:50:02.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58252,2018-10-17T07:34:15.000,2018-10-17T07:34:15.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58252,2018-10-18T08:49:33.000,2018-10-18T08:49:33.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58252,2018-11-07T07:11:54.000,2018-11-07T07:11:54.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58252,2018-11-07T08:26:45.000,2018-11-07T08:26:45.000,Request For Payment REJECTED by ADMINISTRATION,ADMINISTRATION
request for payment 58252,2018-11-07T10:10:58.000,2018-11-07T10:10:58.000,Request For Payment REJECTED by EMPLOYEE,EMPLOYEE
request for payment 58253,2018-10-12T13:49:43.000,2018-10-12T13:49:43.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58253,2018-10-12T13:50:02.000,2018-10-12T13:50:02.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58253,2018-10-17T07:34:15.000,2018-10-17T07:34:15.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58253,2018-10-18T08:49:33.000,2018-10-18T08:49:33.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58253,2018-11-07T09:35:44.000,2018-11-07T09:35:44.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58253,2018-11-07T10:04:08.000,2018-11-07T10:04:08.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58253,2018-11-07T10:10:21.000,2018-11-07T10:10:21.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58253,2018-11-08T09:10:46.000,2018-11-08T09:10:46.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58253,2018-11-13T09:07:48.000,2018-11-13T09:07:48.000,Request Payment,UNDEFINED
request for payment 58253,2018-11-15T16:31:20.000,2018-11-15T16:31:20.000,Payment Handled,UNDEFINED
request for payment 186301,2018-10-14T20:17:11.000,2018-10-14T20:17:11.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 186301,2018-10-14T20:17:18.000,2018-10-14T20:17:18.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 186301,2018-10-17T10:38:37.000,2018-10-17T10:38:37.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 186301,2018-10-17T12:57:40.000,2018-10-17T12:57:40.000,Request Payment,UNDEFINED
request for payment 186301,2018-10-18T16:31:18.000,2018-10-18T16:31:18.000,Payment Handled,UNDEFINED
request for payment 58298,2018-10-15T08:57:54.000,2018-10-15T08:57:54.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58298,2018-10-15T08:57:57.000,2018-10-15T08:57:57.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58298,2018-10-15T12:40:23.000,2018-10-15T12:40:23.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58298,2018-10-22T04:15:27.000,2018-10-22T04:15:27.000,Permit APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58298,2018-10-22T09:47:18.000,2018-10-22T09:47:18.000,Permit FINAL_APPROVED by DIRECTOR,DIRECTOR
request for payment 58298,2018-11-19T09:33:59.000,2018-11-19T09:33:59.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58298,2018-11-19T09:34:16.000,2018-11-19T09:34:16.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58298,2018-11-19T10:48:59.000,2018-11-19T10:48:59.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58298,2018-11-22T09:44:20.000,2018-11-22T09:44:20.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58298,2018-11-26T06:50:41.000,2018-11-26T06:50:41.000,Request Payment,UNDEFINED
request for payment 58298,2018-11-29T16:31:20.000,2018-11-29T16:31:20.000,Payment Handled,UNDEFINED
request for payment 58296,2018-10-15T08:57:54.000,2018-10-15T08:57:54.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58296,2018-10-15T08:57:57.000,2018-10-15T08:57:57.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58296,2018-10-15T12:40:23.000,2018-10-15T12:40:23.000,Permit APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58296,2018-10-22T04:15:27.000,2018-10-22T04:15:27.000,Permit APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58296,2018-10-22T09:47:18.000,2018-10-22T09:47:18.000,Permit FINAL_APPROVED by DIRECTOR,DIRECTOR
request for payment 58296,2018-12-18T17:27:05.000,2018-12-18T17:27:05.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58296,2018-12-18T17:28:27.000,2018-12-18T17:28:27.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58296,2018-12-20T09:29:38.000,2018-12-20T09:29:38.000,Request For Payment APPROVED by BUDGET OWNER,BUDGET OWNER
request for payment 58296,2018-12-27T04:15:55.000,2018-12-27T04:15:55.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58296,2019-01-03T11:24:22.000,2019-01-03T11:24:22.000,Request Payment,UNDEFINED
request for payment 58296,2019-01-07T16:31:13.000,2019-01-07T16:31:13.000,Payment Handled,UNDEFINED
request for payment 58335,2018-10-15T10:18:10.000,2018-10-15T10:18:10.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58335,2018-10-15T10:18:12.000,2018-10-15T10:18:12.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58335,2018-10-15T10:25:23.000,2018-10-15T10:25:23.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 58335,2018-10-15T10:25:27.000,2018-10-15T10:25:27.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 58335,2018-10-15T13:48:19.000,2018-10-15T13:48:19.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58335,2018-10-17T06:30:28.000,2018-10-17T06:30:28.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 58335,2018-10-17T19:46:16.000,2018-10-17T19:46:16.000,Request Payment,UNDEFINED
request for payment 58335,2018-10-22T16:31:25.000,2018-10-22T16:31:25.000,Payment Handled,UNDEFINED
request for payment 186322,2018-10-15T15:54:09.000,2018-10-15T15:54:09.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 186322,2018-10-15T15:54:23.000,2018-10-15T15:54:23.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 186322,2018-10-17T15:04:57.000,2018-10-17T15:04:57.000,Request For Payment REJECTED by BUDGET OWNER,BUDGET OWNER
request for payment 186322,2018-10-18T08:00:59.000,2018-10-18T08:00:59.000,Request For Payment REJECTED by EMPLOYEE,EMPLOYEE
request for payment 186322,2018-10-18T12:06:12.000,2018-10-18T12:06:12.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 186322,2018-10-18T12:06:37.000,2018-10-18T12:06:37.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 186322,2018-10-19T15:15:41.000,2018-10-19T15:15:41.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 186322,2018-10-23T12:58:30.000,2018-10-23T12:58:30.000,Request Payment,UNDEFINED
request for payment 186322,2018-10-25T16:31:43.000,2018-10-25T16:31:43.000,Payment Handled,UNDEFINED
request for payment 57493,2018-10-17T10:03:03.000,2018-10-17T10:03:03.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57493,2018-10-17T10:03:08.000,2018-10-17T10:03:08.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57493,2018-10-18T07:14:01.000,2018-10-18T07:14:01.000,Permit FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 57493,2018-10-25T15:09:03.000,2018-10-25T15:09:03.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57493,2018-10-25T15:09:43.000,2018-10-25T15:09:43.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57493,2018-10-30T08:13:03.000,2018-10-30T08:13:03.000,Request For Payment FINAL_APPROVED by SUPERVISOR,SUPERVISOR
request for payment 57493,2018-10-30T08:23:44.000,2018-10-30T08:23:44.000,Request Payment,UNDEFINED
request for payment 57493,2018-11-01T16:31:17.000,2018-11-01T16:31:17.000,Payment Handled,UNDEFINED
request for payment 57531,2018-10-17T21:54:00.000,2018-10-17T21:54:00.000,Permit SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57531,2018-10-17T21:54:11.000,2018-10-17T21:54:11.000,Permit APPROVED by ADMINISTRATION,ADMINISTRATION
request for payment 57531,2018-10-18T14:12:57.000,2018-10-18T14:12:57.000,Request For Payment SUBMITTED by EMPLOYEE,EMPLOYEE
request for payment 57531,2018-10-18T14:13:23.000,2018-10-18T14:13:23.000,Request For Payment APPROVED by ADMINISTRATION,ADMINISTRATION
