Case ID,start_timestamp,end_timestamp,Creator,Resource,variant_index,ActivityID,Activity
3355,2011-04-28T18:16:15,2011-04-28T18:16:15,Fluxicon Disco, Variant 1,1,6,6
3356,2010-12-06T23:50:40,2010-12-06T23:50:40,Fluxicon Disco, Variant 1,1,1,1
3356,2010-12-06T23:51:04,2010-12-06T23:51:04,Fluxicon Disco, Variant 1,1,8,8
3356,2010-12-07T18:29:39,2010-12-07T18:29:39,Fluxicon Disco, Variant 1,1,6,6
3359,2010-11-24T00:30:42,2010-11-24T00:30:42,Fluxicon Disco, Variant 4,4,1,1
3359,2010-11-24T00:31:10,2010-11-24T00:31:10,Fluxicon Disco, Variant 4,4,1,1
3359,2010-11-24T18:35:04,2010-11-24T18:35:04,Fluxicon Disco, Variant 4,4,8,8
3359,2010-11-25T19:20:43,2010-11-25T19:20:43,Fluxicon Disco, Variant 4,4,6,6
3361,2011-10-27T22:12:46,2011-10-27T22:12:46,Fluxicon Disco, Variant 1,1,1,1
3361,2011-11-02T18:35:52,2011-11-02T18:35:52,Fluxicon Disco, Variant 1,1,8,8
3361,2011-11-03T17:22:16,2011-11-03T17:22:16,Fluxicon Disco, Variant 1,1,6,6
3363,2010-10-25T20:43:32,2010-10-25T20:43:32,Fluxicon Disco, Variant 1,1,1,1
3363,2010-10-25T20:44:15,2010-10-25T20:44:15,Fluxicon Disco, Variant 1,1,8,8
3363,2010-10-25T21:33:58,2010-10-25T21:33:58,Fluxicon Disco, Variant 1,1,6,6
3364,2012-05-30T20:30:00,2012-05-30T20:30:00,Fluxicon Disco, Variant 65,65,1,1
3364,2012-05-31T14:13:54,2012-05-31T14:13:54,Fluxicon Disco, Variant 65,65,9,9
3364,2012-05-31T14:13:55,2012-05-31T14:13:55,Fluxicon Disco, Variant 65,65,9,9
3364,2012-05-31T14:58:47,2012-05-31T14:58:47,Fluxicon Disco, Variant 65,65,6,6
3365,2010-10-19T20:45:13,2010-10-19T20:45:13,Fluxicon Disco, Variant 1,1,1,1
3365,2010-10-20T21:15:34,2010-10-20T21:15:34,Fluxicon Disco, Variant 1,1,8,8
3365,2010-10-20T21:15:45,2010-10-20T21:15:45,Fluxicon Disco, Variant 1,1,6,6
3366,2010-12-30T16:55:40,2010-12-30T16:55:40,Fluxicon Disco, Variant 42,42,1,1
3366,2011-01-10T23:25:20,2011-01-10T23:25:20,Fluxicon Disco, Variant 42,42,1,1
3366,2011-01-10T23:25:25,2011-01-10T23:25:25,Fluxicon Disco, Variant 42,42,8,8
3366,2011-01-11T23:11:01,2011-01-11T23:11:01,Fluxicon Disco, Variant 42,42,9,9
3366,2011-01-17T23:41:18,2011-01-17T23:41:18,Fluxicon Disco, Variant 42,42,9,9
3366,2011-01-21T16:27:04,2011-01-21T16:27:04,Fluxicon Disco, Variant 42,42,8,8
3366,2011-01-21T16:27:13,2011-01-21T16:27:13,Fluxicon Disco, Variant 42,42,6,6
3367,2012-01-02T16:09:36,2012-01-02T16:09:36,Fluxicon Disco, Variant 6,6,1,1
3367,2012-01-02T16:09:51,2012-01-02T16:09:51,Fluxicon Disco, Variant 6,6,8,8
3367,2012-01-02T16:29:11,2012-01-02T16:29:11,Fluxicon Disco, Variant 6,6,6,6
3367,2012-01-02T16:29:12,2012-01-02T16:29:12,Fluxicon Disco, Variant 6,6,6,6
3368,2010-05-26T21:31:04,2010-05-26T21:31:04,Fluxicon Disco, Variant 1,1,1,1
3368,2010-05-27T22:48:52,2010-05-27T22:48:52,Fluxicon Disco, Variant 1,1,8,8
3368,2010-05-28T16:05:02,2010-05-28T16:05:02,Fluxicon Disco, Variant 1,1,6,6
3369,2010-09-21T23:07:06,2010-09-21T23:07:06,Fluxicon Disco, Variant 1,1,1,1
3369,2010-09-23T13:55:22,2010-09-23T13:55:22,Fluxicon Disco, Variant 1,1,8,8
3369,2010-09-23T13:55:41,2010-09-23T13:55:41,Fluxicon Disco, Variant 1,1,6,6
3370,2011-04-28T14:49:03,2011-04-28T14:49:03,Fluxicon Disco, Variant 9,9,1,1
3370,2011-04-28T14:49:14,2011-04-28T14:49:14,Fluxicon Disco, Variant 9,9,8,8
3370,2011-04-28T16:39:48,2011-04-28T16:39:48,Fluxicon Disco, Variant 9,9,6,6
3370,2011-04-28T20:08:04,2011-04-28T20:08:04,Fluxicon Disco, Variant 9,9,8,8
3370,2011-05-02T20:17:15,2011-05-02T20:17:15,Fluxicon Disco, Variant 9,9,6,6
3371,2012-07-24T21:56:45,2012-07-24T21:56:45,Fluxicon Disco, Variant 2,2,1,1
3371,2012-07-25T20:38:16,2012-07-25T20:38:16,Fluxicon Disco, Variant 2,2,8,8
3371,2012-07-27T16:12:29,2012-07-27T16:12:29,Fluxicon Disco, Variant 2,2,9,9
3371,2012-07-31T20:07:55,2012-07-31T20:07:55,Fluxicon Disco, Variant 2,2,6,6
3374,2012-03-30T21:38:42,2012-03-30T21:38:42,Fluxicon Disco, Variant 1,1,1,1
3374,2012-03-30T21:38:53,2012-03-30T21:38:53,Fluxicon Disco, Variant 1,1,8,8
3374,2012-03-30T22:55:39,2012-03-30T22:55:39,Fluxicon Disco, Variant 1,1,6,6
3375,2012-05-09T15:41:02,2012-05-09T15:41:02,Fluxicon Disco, Variant 1,1,1,1
3375,2012-05-09T15:41:13,2012-05-09T15:41:13,Fluxicon Disco, Variant 1,1,8,8
3375,2012-05-09T16:17:27,2012-05-09T16:17:27,Fluxicon Disco, Variant 1,1,6,6
3377,2012-01-11T16:03:49,2012-01-11T16:03:49,Fluxicon Disco, Variant 1,1,1,1
3377,2012-01-11T16:04:06,2012-01-11T16:04:06,Fluxicon Disco, Variant 1,1,8,8
3377,2012-01-12T00:44:22,2012-01-12T00:44:22,Fluxicon Disco, Variant 1,1,6,6
3378,2011-12-15T16:33:36,2011-12-15T16:33:36,Fluxicon Disco, Variant 1,1,1,1
3378,2011-12-22T00:04:20,2011-12-22T00:04:20,Fluxicon Disco, Variant 1,1,8,8
3378,2011-12-22T00:04:29,2011-12-22T00:04:29,Fluxicon Disco, Variant 1,1,6,6
3379,2011-04-01T19:07:42,2011-04-01T19:07:42,Fluxicon Disco, Variant 1,1,1,1
3379,2011-04-08T22:41:29,2011-04-08T22:41:29,Fluxicon Disco, Variant 1,1,8,8
3379,2011-04-19T16:57:50,2011-04-19T16:57:50,Fluxicon Disco, Variant 1,1,6,6
3380,2011-10-07T14:11:30,2011-10-07T14:11:30,Fluxicon Disco, Variant 1,1,1,1
3380,2011-10-07T14:11:59,2011-10-07T14:11:59,Fluxicon Disco, Variant 1,1,8,8
3380,2011-10-07T15:10:14,2011-10-07T15:10:14,Fluxicon Disco, Variant 1,1,6,6
3381,2012-05-04T22:56:52,2012-05-04T22:56:52,Fluxicon Disco, Variant 1,1,1,1
3381,2012-05-10T16:02:37,2012-05-10T16:02:37,Fluxicon Disco, Variant 1,1,8,8
3381,2012-05-10T20:06:46,2012-05-10T20:06:46,Fluxicon Disco, Variant 1,1,6,6
3383,2012-04-17T14:46:35,2012-04-17T14:46:35,Fluxicon Disco, Variant 1,1,1,1
3383,2012-04-20T16:36:37,2012-04-20T16:36:37,Fluxicon Disco, Variant 1,1,8,8
3383,2012-04-20T18:05:40,2012-04-20T18:05:40,Fluxicon Disco, Variant 1,1,6,6
3384,2011-01-26T18:50:58,2011-01-26T18:50:58,Fluxicon Disco, Variant 4,4,1,1
3384,2011-01-27T16:05:05,2011-01-27T16:05:05,Fluxicon Disco, Variant 4,4,1,1
3384,2011-01-27T16:05:12,2011-01-27T16:05:12,Fluxicon Disco, Variant 4,4,8,8
3384,2011-01-27T22:20:55,2011-01-27T22:20:55,Fluxicon Disco, Variant 4,4,6,6
3385,2011-02-03T19:17:00,2011-02-03T19:17:00,Fluxicon Disco, Variant 10,10,1,1
3385,2011-02-18T19:47:16,2011-02-18T19:47:16,Fluxicon Disco, Variant 10,10,1,1
3385,2011-02-18T19:47:33,2011-02-18T19:47:33,Fluxicon Disco, Variant 10,10,8,8
3385,2011-02-21T16:39:37,2011-02-21T16:39:37,Fluxicon Disco, Variant 10,10,9,9
3385,2011-02-21T18:36:24,2011-02-21T18:36:24,Fluxicon Disco, Variant 10,10,8,8
3385,2011-02-21T18:37:02,2011-02-21T18:37:02,Fluxicon Disco, Variant 10,10,6,6
3386,2010-05-21T14:23:26,2010-05-21T14:23:26,Fluxicon Disco, Variant 16,16,1,1
3386,2010-05-24T20:17:32,2010-05-24T20:17:32,Fluxicon Disco, Variant 16,16,8,8
3386,2010-05-24T20:17:43,2010-05-24T20:17:43,Fluxicon Disco, Variant 16,16,2,2
3386,2010-05-31T14:36:08,2010-05-31T14:36:08,Fluxicon Disco, Variant 16,16,6,6
3387,2012-07-09T19:29:19,2012-07-09T19:29:19,Fluxicon Disco, Variant 1,1,1,1
3387,2012-07-10T17:36:39,2012-07-10T17:36:39,Fluxicon Disco, Variant 1,1,8,8
3387,2012-07-10T17:42:12,2012-07-10T17:42:12,Fluxicon Disco, Variant 1,1,6,6
3388,2011-05-19T19:45:57,2011-05-19T19:45:57,Fluxicon Disco, Variant 25,25,1,1
3388,2011-05-19T19:46:21,2011-05-19T19:46:21,Fluxicon Disco, Variant 25,25,8,8
3388,2011-05-27T19:35:54,2011-05-27T19:35:54,Fluxicon Disco, Variant 25,25,8,8
3388,2011-06-14T22:08:40,2011-06-14T22:08:40,Fluxicon Disco, Variant 25,25,9,9
3388,2011-06-15T19:43:39,2011-06-15T19:43:39,Fluxicon Disco, Variant 25,25,8,8
3388,2011-06-15T19:43:54,2011-06-15T19:43:54,Fluxicon Disco, Variant 25,25,6,6
3389,2010-03-09T17:08:53,2010-03-09T17:08:53,Fluxicon Disco, Variant 1,1,1,1
3389,2010-03-09T17:09:07,2010-03-09T17:09:07,Fluxicon Disco, Variant 1,1,8,8
3389,2010-03-09T17:42:22,2010-03-09T17:42:22,Fluxicon Disco, Variant 1,1,6,6
3390,2011-02-02T19:51:22,2011-02-02T19:51:22,Fluxicon Disco, Variant 1,1,1,1
3390,2011-02-18T19:42:38,2011-02-18T19:42:38,Fluxicon Disco, Variant 1,1,8,8
3390,2011-02-21T16:07:10,2011-02-21T16:07:10,Fluxicon Disco, Variant 1,1,6,6
3391,2012-02-22T17:29:01,2012-02-22T17:29:01,Fluxicon Disco, Variant 12,12,1,1
3391,2012-02-22T17:29:13,2012-02-22T17:29:13,Fluxicon Disco, Variant 12,12,8,8
3391,2012-03-06T16:17:48,2012-03-06T16:17:48,Fluxicon Disco, Variant 12,12,8,8
3391,2012-03-10T00:06:44,2012-03-10T00:06:44,Fluxicon Disco, Variant 12,12,6,6
3392,2011-05-25T16:16:25,2011-05-25T16:16:25,Fluxicon Disco, Variant 1,1,1,1
3392,2011-05-25T16:16:44,2011-05-25T16:16:44,Fluxicon Disco, Variant 1,1,8,8
3392,2011-05-25T17:45:29,2011-05-25T17:45:29,Fluxicon Disco, Variant 1,1,6,6
3393,2012-07-19T16:04:58,2012-07-19T16:04:58,Fluxicon Disco, Variant 1,1,1,1
3393,2012-07-19T16:05:23,2012-07-19T16:05:23,Fluxicon Disco, Variant 1,1,8,8
3393,2012-07-19T16:35:41,2012-07-19T16:35:41,Fluxicon Disco, Variant 1,1,6,6
3394,2012-05-04T15:28:29,2012-05-04T15:28:29,Fluxicon Disco, Variant 1,1,1,1
3394,2012-05-04T15:31:43,2012-05-04T15:31:43,Fluxicon Disco, Variant 1,1,8,8
3394,2012-05-04T16:28:51,2012-05-04T16:28:51,Fluxicon Disco, Variant 1,1,6,6
3395,2012-07-18T17:27:00,2012-07-18T17:27:00,Fluxicon Disco, Variant 1,1,1,1
3395,2012-07-19T14:20:40,2012-07-19T14:20:40,Fluxicon Disco, Variant 1,1,8,8
3395,2012-07-31T15:14:00,2012-07-31T15:14:00,Fluxicon Disco, Variant 1,1,6,6
3396,2011-03-24T18:21:27,2011-03-24T18:21:27,Fluxicon Disco, Variant 1,1,1,1
3396,2011-03-24T18:41:58,2011-03-24T18:41:58,Fluxicon Disco, Variant 1,1,8,8
3396,2011-03-24T22:13:39,2011-03-24T22:13:39,Fluxicon Disco, Variant 1,1,6,6
3397,2011-10-27T21:57:59,2011-10-27T21:57:59,Fluxicon Disco, Variant 1,1,1,1
3397,2011-10-28T14:33:38,2011-10-28T14:33:38,Fluxicon Disco, Variant 1,1,8,8
3397,2011-10-28T15:43:32,2011-10-28T15:43:32,Fluxicon Disco, Variant 1,1,6,6
3399,2012-05-15T22:34:15,2012-05-15T22:34:15,Fluxicon Disco, Variant 1,1,1,1
3399,2012-05-15T22:34:23,2012-05-15T22:34:23,Fluxicon Disco, Variant 1,1,8,8
3399,2012-05-16T20:27:06,2012-05-16T20:27:06,Fluxicon Disco, Variant 1,1,6,6
3400,2011-06-23T21:32:21,2011-06-23T21:32:21,Fluxicon Disco, Variant 4,4,1,1
3400,2011-06-23T21:32:40,2011-06-23T21:32:40,Fluxicon Disco, Variant 4,4,1,1
3400,2011-06-27T16:29:08,2011-06-27T16:29:08,Fluxicon Disco, Variant 4,4,8,8
3400,2011-06-27T16:39:38,2011-06-27T16:39:38,Fluxicon Disco, Variant 4,4,6,6
3401,2012-06-06T15:40:42,2012-06-06T15:40:42,Fluxicon Disco, Variant 6,6,1,1
3401,2012-06-07T14:42:04,2012-06-07T14:42:04,Fluxicon Disco, Variant 6,6,8,8
3401,2012-06-07T21:10:26,2012-06-07T21:10:26,Fluxicon Disco, Variant 6,6,6,6
3401,2012-06-07T21:10:26,2012-06-07T21:10:26,Fluxicon Disco, Variant 6,6,6,6
3402,2011-04-13T14:59:07,2011-04-13T14:59:07,Fluxicon Disco, Variant 1,1,1,1
3402,2011-04-13T15:14:00,2011-04-13T15:14:00,Fluxicon Disco, Variant 1,1,8,8
3402,2011-04-14T17:39:37,2011-04-14T17:39:37,Fluxicon Disco, Variant 1,1,6,6
3404,2012-01-02T18:27:38,2012-01-02T18:27:38,Fluxicon Disco, Variant 1,1,1,1
3404,2012-01-02T18:28:56,2012-01-02T18:28:56,Fluxicon Disco, Variant 1,1,8,8
3404,2012-01-02T21:21:41,2012-01-02T21:21:41,Fluxicon Disco, Variant 1,1,6,6
3405,2011-12-23T00:08:10,2011-12-23T00:08:10,Fluxicon Disco, Variant 38,38,1,1
3405,2011-12-23T00:08:31,2011-12-23T00:08:31,Fluxicon Disco, Variant 38,38,9,9
3405,2011-12-27T17:02:12,2011-12-27T17:02:12,Fluxicon Disco, Variant 38,38,8,8
3405,2011-12-27T17:02:43,2011-12-27T17:02:43,Fluxicon Disco, Variant 38,38,6,6
3405,2011-12-27T17:02:44,2011-12-27T17:02:44,Fluxicon Disco, Variant 38,38,6,6
3406,2012-06-13T19:17:48,2012-06-13T19:17:48,Fluxicon Disco, Variant 2,2,1,1
3406,2012-06-14T16:58:14,2012-06-14T16:58:14,Fluxicon Disco, Variant 2,2,8,8
3406,2012-06-14T17:04:02,2012-06-14T17:04:02,Fluxicon Disco, Variant 2,2,9,9
3406,2012-06-15T16:38:06,2012-06-15T16:38:06,Fluxicon Disco, Variant 2,2,6,6
3407,2012-07-03T14:25:18,2012-07-03T14:25:18,Fluxicon Disco, Variant 1,1,1,1
3407,2012-07-03T14:25:27,2012-07-03T14:25:27,Fluxicon Disco, Variant 1,1,8,8
3407,2012-07-03T15:55:33,2012-07-03T15:55:33,Fluxicon Disco, Variant 1,1,6,6
3408,2012-04-20T17:15:01,2012-04-20T17:15:01,Fluxicon Disco, Variant 2,2,1,1
3408,2012-04-23T15:11:07,2012-04-23T15:11:07,Fluxicon Disco, Variant 2,2,8,8
3408,2012-04-24T17:50:55,2012-04-24T17:50:55,Fluxicon Disco, Variant 2,2,9,9
3408,2012-05-14T14:24:06,2012-05-14T14:24:06,Fluxicon Disco, Variant 2,2,6,6
3410,2012-02-10T00:54:54,2012-02-10T00:54:54,Fluxicon Disco, Variant 16,16,1,1
3410,2012-02-10T00:55:04,2012-02-10T00:55:04,Fluxicon Disco, Variant 16,16,8,8
3410,2012-02-14T20:01:48,2012-02-14T20:01:48,Fluxicon Disco, Variant 16,16,2,2
3410,2012-03-06T18:38:23,2012-03-06T18:38:23,Fluxicon Disco, Variant 16,16,6,6
3411,2010-09-27T14:01:00,2010-09-27T14:01:00,Fluxicon Disco, Variant 1,1,1,1
3411,2010-09-27T14:27:51,2010-09-27T14:27:51,Fluxicon Disco, Variant 1,1,8,8
3411,2010-09-28T22:07:31,2010-09-28T22:07:31,Fluxicon Disco, Variant 1,1,6,6
3412,2011-09-13T14:44:08,2011-09-13T14:44:08,Fluxicon Disco, Variant 1,1,1,1
3412,2011-09-13T14:47:47,2011-09-13T14:47:47,Fluxicon Disco, Variant 1,1,8,8
3412,2011-09-14T14:13:41,2011-09-14T14:13:41,Fluxicon Disco, Variant 1,1,6,6
3413,2012-07-31T21:41:57,2012-07-31T21:41:57,Fluxicon Disco, Variant 2,2,1,1
3413,2012-07-31T22:53:18,2012-07-31T22:53:18,Fluxicon Disco, Variant 2,2,8,8
3413,2012-08-03T20:01:45,2012-08-03T20:01:45,Fluxicon Disco, Variant 2,2,9,9
3413,2012-08-06T14:45:30,2012-08-06T14:45:30,Fluxicon Disco, Variant 2,2,6,6
3414,2011-03-31T20:42:31,2011-03-31T20:42:31,Fluxicon Disco, Variant 1,1,1,1
3414,2011-03-31T20:42:42,2011-03-31T20:42:42,Fluxicon Disco, Variant 1,1,8,8
3414,2011-03-31T20:42:59,2011-03-31T20:42:59,Fluxicon Disco, Variant 1,1,6,6
3415,2010-06-21T17:38:16,2010-06-21T17:38:16,Fluxicon Disco, Variant 3,3,1,1
3415,2010-06-21T18:04:02,2010-06-21T18:04:02,Fluxicon Disco, Variant 3,3,8,8
3415,2010-06-21T18:05:08,2010-06-21T18:05:08,Fluxicon Disco, Variant 3,3,9,9
3415,2010-06-21T20:13:17,2010-06-21T20:13:17,Fluxicon Disco, Variant 3,3,8,8
3415,2010-06-21T20:13:24,2010-06-21T20:13:24,Fluxicon Disco, Variant 3,3,6,6
3416,2012-08-02T22:12:42,2012-08-02T22:12:42,Fluxicon Disco, Variant 5,5,1,1
3416,2012-08-10T21:45:36,2012-08-10T21:45:36,Fluxicon Disco, Variant 5,5,6,6
3417,2012-03-19T18:13:37,2012-03-19T18:13:37,Fluxicon Disco, Variant 1,1,1,1
3417,2012-03-19T18:13:48,2012-03-19T18:13:48,Fluxicon Disco, Variant 1,1,8,8
3417,2012-03-19T19:09:41,2012-03-19T19:09:41,Fluxicon Disco, Variant 1,1,6,6
3420,2011-09-14T21:42:39,2011-09-14T21:42:39,Fluxicon Disco, Variant 1,1,1,1
3420,2011-09-26T22:58:21,2011-09-26T22:58:21,Fluxicon Disco, Variant 1,1,8,8
3420,2011-09-28T17:07:09,2011-09-28T17:07:09,Fluxicon Disco, Variant 1,1,6,6
3421,2010-07-09T21:43:39,2010-07-09T21:43:39,Fluxicon Disco, Variant 1,1,1,1
3421,2010-07-30T20:57:55,2010-07-30T20:57:55,Fluxicon Disco, Variant 1,1,8,8
3421,2010-07-30T21:04:50,2010-07-30T21:04:50,Fluxicon Disco, Variant 1,1,6,6
3422,2012-07-04T19:47:04,2012-07-04T19:47:04,Fluxicon Disco, Variant 1,1,1,1
3422,2012-07-04T19:47:31,2012-07-04T19:47:31,Fluxicon Disco, Variant 1,1,8,8
3422,2012-07-06T20:16:03,2012-07-06T20:16:03,Fluxicon Disco, Variant 1,1,6,6
3423,2011-07-05T17:25:29,2011-07-05T17:25:29,Fluxicon Disco, Variant 13,13,1,1
3423,2011-07-05T21:52:10,2011-07-05T21:52:10,Fluxicon Disco, Variant 13,13,8,8
3423,2011-07-05T21:59:33,2011-07-05T21:59:33,Fluxicon Disco, Variant 13,13,9,9
3423,2011-07-20T15:39:27,2011-07-20T15:39:27,Fluxicon Disco, Variant 13,13,9,9
3423,2011-07-21T20:26:15,2011-07-21T20:26:15,Fluxicon Disco, Variant 13,13,8,8
3423,2011-07-21T20:28:48,2011-07-21T20:28:48,Fluxicon Disco, Variant 13,13,6,6
3424,2011-11-11T00:38:03,2011-11-11T00:38:03,Fluxicon Disco, Variant 2,2,1,1
3424,2011-11-14T21:40:06,2011-11-14T21:40:06,Fluxicon Disco, Variant 2,2,8,8
3424,2011-11-18T23:54:15,2011-11-18T23:54:15,Fluxicon Disco, Variant 2,2,9,9
3424,2011-12-16T22:03:14,2011-12-16T22:03:14,Fluxicon Disco, Variant 2,2,6,6
3425,2012-01-03T22:34:30,2012-01-03T22:34:30,Fluxicon Disco, Variant 1,1,1,1
3425,2012-01-09T19:22:28,2012-01-09T19:22:28,Fluxicon Disco, Variant 1,1,8,8
3425,2012-01-09T19:27:16,2012-01-09T19:27:16,Fluxicon Disco, Variant 1,1,6,6
3426,2012-09-12T14:54:49,2012-09-12T14:54:49,Fluxicon Disco, Variant 1,1,1,1
3426,2012-10-01T17:54:09,2012-10-01T17:54:09,Fluxicon Disco, Variant 1,1,8,8
3426,2012-10-12T22:00:54,2012-10-12T22:00:54,Fluxicon Disco, Variant 1,1,6,6
3427,2012-07-17T14:24:06,2012-07-17T14:24:06,Fluxicon Disco, Variant 1,1,1,1
3427,2012-07-17T20:22:35,2012-07-17T20:22:35,Fluxicon Disco, Variant 1,1,8,8
3427,2012-07-17T21:20:57,2012-07-17T21:20:57,Fluxicon Disco, Variant 1,1,6,6
3428,2012-08-03T19:11:46,2012-08-03T19:11:46,Fluxicon Disco, Variant 1,1,1,1
3428,2012-08-06T15:44:28,2012-08-06T15:44:28,Fluxicon Disco, Variant 1,1,8,8
3428,2012-08-27T17:23:15,2012-08-27T17:23:15,Fluxicon Disco, Variant 1,1,6,6
3429,2011-04-04T17:00:31,2011-04-04T17:00:31,Fluxicon Disco, Variant 1,1,1,1
3429,2011-04-04T17:00:45,2011-04-04T17:00:45,Fluxicon Disco, Variant 1,1,8,8
3429,2011-04-06T17:47:07,2011-04-06T17:47:07,Fluxicon Disco, Variant 1,1,6,6
3430,2012-05-09T14:06:33,2012-05-09T14:06:33,Fluxicon Disco, Variant 1,1,1,1
3430,2012-05-09T14:15:34,2012-05-09T14:15:34,Fluxicon Disco, Variant 1,1,8,8
3430,2012-05-11T20:51:10,2012-05-11T20:51:10,Fluxicon Disco, Variant 1,1,6,6
3431,2011-09-19T14:06:37,2011-09-19T14:06:37,Fluxicon Disco, Variant 4,4,1,1
3431,2011-09-19T14:07:48,2011-09-19T14:07:48,Fluxicon Disco, Variant 4,4,1,1
3431,2011-09-19T14:27:42,2011-09-19T14:27:42,Fluxicon Disco, Variant 4,4,8,8
3431,2011-09-19T19:11:53,2011-09-19T19:11:53,Fluxicon Disco, Variant 4,4,6,6
3432,2012-04-27T21:43:11,2012-04-27T21:43:11,Fluxicon Disco, Variant 2,2,1,1
3432,2012-04-30T20:33:09,2012-04-30T20:33:09,Fluxicon Disco, Variant 2,2,8,8
3432,2012-05-03T16:33:52,2012-05-03T16:33:52,Fluxicon Disco, Variant 2,2,9,9
3432,2012-05-03T19:22:42,2012-05-03T19:22:42,Fluxicon Disco, Variant 2,2,6,6
3433,2011-01-17T17:18:12,2011-01-17T17:18:12,Fluxicon Disco, Variant 10,10,1,1
3433,2011-01-27T16:10:17,2011-01-27T16:10:17,Fluxicon Disco, Variant 10,10,1,1
3433,2011-01-27T16:10:24,2011-01-27T16:10:24,Fluxicon Disco, Variant 10,10,8,8
3433,2011-01-31T18:34:12,2011-01-31T18:34:12,Fluxicon Disco, Variant 10,10,9,9
3433,2011-01-31T23:13:36,2011-01-31T23:13:36,Fluxicon Disco, Variant 10,10,8,8
3433,2011-01-31T23:13:48,2011-01-31T23:13:48,Fluxicon Disco, Variant 10,10,6,6
3434,2012-05-16T19:44:36,2012-05-16T19:44:36,Fluxicon Disco, Variant 3,3,1,1
3434,2012-05-16T19:44:48,2012-05-16T19:44:48,Fluxicon Disco, Variant 3,3,8,8
3434,2012-05-16T19:56:59,2012-05-16T19:56:59,Fluxicon Disco, Variant 3,3,9,9
3434,2012-05-18T14:06:16,2012-05-18T14:06:16,Fluxicon Disco, Variant 3,3,8,8
3434,2012-05-18T14:07:38,2012-05-18T14:07:38,Fluxicon Disco, Variant 3,3,6,6
3435,2011-09-28T14:15:43,2011-09-28T14:15:43,Fluxicon Disco, Variant 4,4,1,1
3435,2011-09-28T14:16:09,2011-09-28T14:16:09,Fluxicon Disco, Variant 4,4,1,1
3435,2011-09-30T15:06:18,2011-09-30T15:06:18,Fluxicon Disco, Variant 4,4,8,8
3435,2011-10-03T16:42:08,2011-10-03T16:42:08,Fluxicon Disco, Variant 4,4,6,6
3437,2011-11-25T23:42:01,2011-11-25T23:42:01,Fluxicon Disco, Variant 1,1,1,1
3437,2011-11-25T23:46:26,2011-11-25T23:46:26,Fluxicon Disco, Variant 1,1,8,8
3437,2011-11-28T16:55:07,2011-11-28T16:55:07,Fluxicon Disco, Variant 1,1,6,6
3438,2012-02-28T19:28:59,2012-02-28T19:28:59,Fluxicon Disco, Variant 1,1,1,1
3438,2012-02-28T23:38:48,2012-02-28T23:38:48,Fluxicon Disco, Variant 1,1,8,8
3438,2012-03-08T00:24:20,2012-03-08T00:24:20,Fluxicon Disco, Variant 1,1,6,6
3441,2010-08-02T18:11:38,2010-08-02T18:11:38,Fluxicon Disco, Variant 1,1,1,1
3441,2010-09-03T20:18:12,2010-09-03T20:18:12,Fluxicon Disco, Variant 1,1,8,8
3441,2010-09-03T20:18:27,2010-09-03T20:18:27,Fluxicon Disco, Variant 1,1,6,6
3445,2011-05-24T21:58:38,2011-05-24T21:58:38,Fluxicon Disco, Variant 1,1,1,1
3445,2011-05-24T21:59:05,2011-05-24T21:59:05,Fluxicon Disco, Variant 1,1,8,8
3445,2011-05-25T17:56:45,2011-05-25T17:56:45,Fluxicon Disco, Variant 1,1,6,6
3446,2012-02-13T23:29:36,2012-02-13T23:29:36,Fluxicon Disco, Variant 1,1,1,1
3446,2012-02-13T23:30:02,2012-02-13T23:30:02,Fluxicon Disco, Variant 1,1,8,8
3446,2012-02-15T17:18:13,2012-02-15T17:18:13,Fluxicon Disco, Variant 1,1,6,6
3447,2011-11-21T21:28:17,2011-11-21T21:28:17,Fluxicon Disco, Variant 6,6,1,1
3447,2011-11-22T17:23:42,2011-11-22T17:23:42,Fluxicon Disco, Variant 6,6,8,8
3447,2011-11-23T18:34:16,2011-11-23T18:34:16,Fluxicon Disco, Variant 6,6,6,6
3447,2011-11-23T18:34:17,2011-11-23T18:34:17,Fluxicon Disco, Variant 6,6,6,6
3450,2011-06-15T17:06:19,2011-06-15T17:06:19,Fluxicon Disco, Variant 24,24,1,1
3450,2011-06-15T17:06:37,2011-06-15T17:06:37,Fluxicon Disco, Variant 24,24,8,8
3450,2011-06-15T23:02:15,2011-06-15T23:02:15,Fluxicon Disco, Variant 24,24,9,9
3450,2011-06-16T20:07:06,2011-06-16T20:07:06,Fluxicon Disco, Variant 24,24,8,8
3450,2011-06-16T20:07:16,2011-06-16T20:07:16,Fluxicon Disco, Variant 24,24,6,6
3450,2011-07-19T14:54:21,2011-07-19T14:54:21,Fluxicon Disco, Variant 24,24,8,8
3450,2011-07-19T20:46:37,2011-07-19T20:46:37,Fluxicon Disco, Variant 24,24,6,6
3451,2011-03-30T21:27:22,2011-03-30T21:27:22,Fluxicon Disco, Variant 7,7,3,3
3451,2011-03-30T21:29:15,2011-03-30T21:29:15,Fluxicon Disco, Variant 7,7,1,1
3451,2011-03-30T22:31:14,2011-03-30T22:31:14,Fluxicon Disco, Variant 7,7,8,8
3451,2011-03-30T22:33:15,2011-03-30T22:33:15,Fluxicon Disco, Variant 7,7,6,6
3452,2010-07-21T17:35:41,2010-07-21T17:35:41,Fluxicon Disco, Variant 1,1,1,1
